Id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt
2417,0.024684,0.20913,0.20075,2.3867,9.7711,0.048012,0.032505,3.6948,1.0503,0.77269,0.032505,0.22454,0.057254,0.032505,1298,0.2812,4.7818,0.032505,0.031647,57.831,1.0719,0.046096,0.024031999999999998,0.065275,0.77269,0.2438,0.47137,0.30672,4.435,0.19724,0.031647,54.031,6.7554,0.22042,0.046096,1.0287,2.8394,0.83706,0.044879,0.12935,0.094968,0.044879,116.13,58.29600000000001,0.15168,1.2626,60.741,0.019795,0.019272,1.6521,0.14476,0.14803,1.1806,1.2789,5465.8,0.047902,0.031945,0.9521,0.083303,6.3115,6.2612,51.443000000000005,7.0953,1.5693,0
1208,0.06288,0.5516,0.17282,1.9177,-36.591,0,0.079772,0.81292,1.1868,0.4484,0.13773,0.4236,0.09300900000000001,0.079772,1824,0.20011,1.8129,0.079772,0.067216,84.898,1.4716,0.12182,0.052983,0.27379,0.29825,0.16949,2.1016,0.27051,3.8057,0.46352,0.089418,64.832,5.6299,1.9221,0.12659,1.1868,0.24834,0.79103,0.10667,0.015459,0.12062,0.10264000000000001,110.17,25.274,0.22779,0.45184,95.035,0.091206,0.076851,0.65471,0.18832,0.17762,0.70188,1.2382,1104.9,0.10667,0.14023,0.9361799999999999,0.76409,4.2993,14.442,57.917,6.3021,1.8577,0
2904,0.098718,1.4823,-0.71563,0.51722,-161.73,-1.1724,0.098718,-0.32538,3.2242,-0.48232,0.098797,0.066597,0.037712999999999997,0.098718,4449.6,0.08203,0.67462,0.098718,0.030617000000000002,75.117,1.0199,0.098797,0.030617000000000002,-0.35517,-0.64659,0.08203,1242.9,-3.0673,3.0953,0.44652,0.030642000000000003,173.64,2.1021,2.1021,0.1083,3.2242,?,-0.48232,0.033589999999999995,0.035764,0.40609,0.030642000000000003,80.792,5.6752,0.14877,0.069584,77.727,0.07592,0.023547,0.51722,1.4823,0.47572,-2.0673,-2.0673,-891.3,0.033591,-0.20467,0.9693799999999999,0,4.8591,64.315,167.81,2.1751,13.82,0
1580,0.041852,0.80046,0.004159,1.0074,-84.055,0,0.052703,0.24929,1.6173,0.19954,0.087039,0.094201,0.084651,0.052703,2134.1,0.17103,1.2493,0.052703,0.032587,68.749,1.4798,0.085723,0.025877999999999998,0.11434,0.0979,0.15748,2.4966,0.009531,4.6264,0.49132,0.045982999999999996,133.31,2.7381,1.9138,0.085402,1.6173,1.2818,0.40162,0.05280599999999999,0.077584,0.15702,0.053003999999999996,117.41,48.659,0.13739,0.46296,72.582,0.001521,0.0009400000000000001,0.70414,0.55948,0.36522,0.45728,0.92037,175.94,0.05280599999999999,0.20974,0.9677100000000001,1.0127,5.3092,7.5011,126.27,2.8907,3.7063,0
2455,-0.36532,1.5063,-0.51441,0.14438,-183.23,-1.1122,-0.36532,-0.3361,0.90546,-0.50626,-0.17552,-0.60763,-0.34123000000000003,-0.36532,-1779.4,-0.20512,0.6639,-0.36532,-0.40346,2.5,1.0939,-0.1757,-0.40346,-0.8009,-1.4775,-0.20512,-0.92574,-0.56331,3.7117,1.6605,-0.35349,203.29,1.7954,0.71664,-0.17398,0.90546,0.08982,0.39113,-0.19215,0.004687,-0.42068,-0.19404000000000002,33.856,31.355999999999998,-58.905,0.13407,2.097,-0.23205,-0.25627,0.05763,0.60121,0.55697,-0.55438,0.42831,-2648.3,-0.19215,0.7216,1.4031,-1.7726,146,11.64,242.36,1.5061,0.99153,0
2384,0.26209,0.097908,0.51734,6.284,129.9,0,0.29787,9.2137,1.7002,0.90209,0.29787,3.0423,0.20122,0.29787,104.46,3.4942,10.214,0.29787,0.1752,0.0,0.92583,0.28947,0.15415,1.3994,0.82712,3.1287,?,1.3446,2.8241,-0.20253,0.1752,24.499,14.898,14.898,0.2415,1.7002,?,0.90209,0.14204,4.5882,0.00978,0.17026,35.645,35.645,?,6.284,0,0.24523,0.14424,6.284,0.097908,0.067121,2.3446,2.3446,345.04,0.14204,0.29053,0.83094,0,?,10.24,21.019000000000002,17.365,4.4189,0
1031,0.065428,0.51545,0.055209,1.1072,-50.069,-0.081398,0.067804,0.85063,1.079,0.43846,0.067804,0.13169,0.091765,0.067804,1740.7,0.20969,1.94,0.067804,0.057565,55.563,1.1315,0.089074,0.055549,-0.071983,0.43846,0.20508,0.81596,0.12842,5.4152,0.35147,0.057565,172.16,2.1202,0.17281,0.089074,1.1943,688.75,0.43903,0.075624,0.24006,0.13101,0.075624,138.36,82.79799999999999,0.3649,0.75899,59.951,0.048791,0.041424,1.106,0.51489,0.47166,1.0199,1.0212,14363.0,0.073196,0.14922,0.9268,0.001294,6.5691,4.4083,159.56,2.2876,2.7398,0
4243,0.20773,0.38948,0.25451,1.704,-5.9711,0.37319,0.26062,1.4308,1.196,0.55729,0.26062,0.72093,0.22451999999999997,0.26062,468.9,0.77841,2.5675,0.26062,0.193,72.817,1.2542,0.26354,0.15384,0.46193,0.55729,0.64263,2.3342,0.6628,5.0657,0.20572,0.193,116.87,3.1232,0.67665,0.26354,1.4164,12.39,0.58526,0.19517,0.31761,0.041832,0.19517,135.47,62.656000000000006,0.77112,0.95882,87.09,0.22099,0.16365,1.5816,0.36151,0.32019,1.4513,1.5242,29607.0,0.16389,0.37276,0.83611,0.050199,5.0126,5.8254,97.715,3.7353,3.5166,0
4383,-0.019013,0.11535,0.12373,2.0727,52.287,-0.005515,-0.019426,5.746,0.71396,0.66278,-0.019426,-0.16841,0.06504299999999999,-0.019426,2179.4,0.16747,8.6694,-0.019426,-0.065407,73.19800000000001,0.86985,-0.022881,-0.064016,-0.00603,0.66278,0.17106,-0.55003,0.1626,4.7833,-0.010168,-0.065407,101.21,3.6064,-0.19836,-0.022881,0.4019,?,0.66278,-0.07704,1.1075,0.23907,-0.07704,136.82,63.625,-0.31921,1.5563,52.261,-0.061624,-0.20749,2.0727,0.11535,0.27729,0.87102,0.87102,7512.0,-0.40064,-0.028686,1.4006,0,4.9864,5.7367,141.76,2.5748,0.39031,0
1703,-0.088121,0.91395,0.18762,1.2917,-65.825,0,-0.088121,0.094156,2.4679,0.086054,-0.082349,-0.13699,-0.022333000000000002,-0.088121,-6052.7,-0.060303,1.0942,-0.088121,-0.035708,94.35799999999999,0.86941,-0.082565,-0.035708,-0.066378,-0.072877,-0.060303,-14.304,1.1095,3.6739,0.36296,-0.033369,91.416,3.9927,2.8103,-0.10062,2.4679,0.7594,0.3401,-0.040772,0.048912,-0.61474,-0.033456,118.24,23.88,-0.13813,0.29991,90.662,-0.11557,-0.046831,0.90914,0.64329,0.25046,0.50891,2.0113,885.37,-0.040772,-1.024,1.0353,2.9522,3.8682,15.284,95.14299999999999,3.8363,14.594,0
41,-0.029019,0.89003,-0.098491,0.87961,-80.994,0,-7.9E-05,0.12356,2.029,0.10997,0.073751,-9.6E-05,0.043107,-7.9E-05,3714.2,0.098273,1.1236,-7.9E-05,-3.9e-05,66.71600000000001,1.2464,0.073546,-0.014302,?,0.068495,0.065757,0.99616,-0.35122,4.7112,0.41188,0.01299,137.06,2.6631,2.4478,-0.14959,2.029,5.8242,0.16984,-0.073726,0.067732,0.18417,0.036247,119.48,52.761,-0.078245,0.42625,62.135,-0.013998,-0.006899,0.80848,0.81807,0.3755,0.39215,0.60566,-5064.6,-0.073726,-0.26388,1.0,0.54443,5.4709,6.9181,147.16,2.4803,7.2355,0
5459,0.14244,0.48912,0.30355,1.6243,16.531,0,0.18549,1.0445,3.0571,0.51088,0.21146,0.38149,0.06780599999999999,0.18549,861.25,0.4238,2.0445,0.18549,0.060676,17.500999999999998,1.0482,0.16902,0.046594,0.56117,0.495,0.33579,6.5099,1.444,3.8161,0.11990999999999999,0.061498000000000004,59.44,6.2176,6.181,0.071325,3.2347,?,0.51088,0.023331,0.29138,0.085441,0.055288,77.38,59.879,0.97176,1.3228,17.697,0.14722,0.048158,1.6147,0.48623,0.16083,2.4303,2.4303,1987.8,0.023331,0.27882,0.94266,0,20.856,6.0956,58.053999999999995,6.2873,14.543,0
4484,0.034918,0.38738,0.13543,1.3496,-2.1118,0.10894,0.044099,1.4779,1.0107,0.57252,0.044099,0.11384,0.028857,0.044099,1529.9,0.23857,2.5814,0.044099,0.01377,17.195999999999998,1.0708,0.043196,0.010903,0.12532,0.57252,0.21487,0.13632,0.28381,4.4712,0.095407,0.01377,44.623,8.1797,0.11151,0.043196,3.245,?,0.57252,0.013488,0.21861,0.13917,0.013488,49.934,32.738,0.23142,0.96011,17.381,-0.005122,-0.001599,1.3496,0.38738,0.12225,1.1998,1.1998,4008.0,0.010591,0.060989,0.98941,0,21.225,11.149,44.15,8.2672,6.7113,0
724,0.055385,0.67778,0.25939,1.4161,11.888,0.000464,0.0658,0.47541,2.9287,0.32222,0.077765,0.10556,0.030231,0.0658,2794.2,0.13063,1.4754,0.0658,0.022468000000000002,19.491,0.90897,0.07411,0.018911,0.33318,0.31805,0.11526,6.1939,2.2119,4.3339,0.19754000000000002,0.026552999999999997,79.646,4.5828,4.2147,0.07203,2.9287,?,0.32222,0.024595,0.17435,0.23329,0.025305,96.471,76.98,0.35414,1.1652,19.983,0.051374,0.017542,1.3024,0.62334,0.21821,2.7478,2.7478,5595.9,0.024595,0.17188,0.97801,0,18.727,4.7415,77.688,4.6983,24.974,0
4701,0.14593,0.64309,0.16499,1.2799,-15.394,0,0.14593,0.555,1.4635,0.35691,0.15515,0.24754,0.13046,0.14593,1229.5,0.29687,1.555,0.14593,0.099719,53.901,0.99857,0.154,0.099719,0.51054,0.14593,0.29687,16.716,0.67212,4.1917,0.43386,0.10207000000000001,162.97,2.2396,2.0531,0.14313,1.4635,?,0.35691,0.0978,0.019619,0.10773,0.10522999999999999,185.3,131.4,0.67527,0.91328,59.744,0.10902,0.074494,1.1733,0.58953,0.4465,1.454,1.454,2565.3,0.0978,0.40888,0.90122,0,6.7717,2.7778,147.04,2.4824,5.9617,0
4858,0.16768,0.37938,0.37081,2.1654,-9.9019,0.29123,0.20872,1.4405,1.1962,0.54648,0.20872,0.65599,0.1746,0.20872,572.5,0.63756,2.6359,0.20872,0.15067,104.67,1.3811,0.21442,0.12104000000000001,0.36325,0.54648,0.52937,1.8516,1.1923,4.4649,0.23740999999999998,0.15067,100.28,3.6397,0.5652,0.21442,1.4081,4.7671,0.60768,0.15479,0.17285,0.050379,0.15479,167.05,62.379,0.4221,0.91692,125.2,0.18127,0.13085,1.8161,0.31818,0.27475,1.7571,1.9539,10817.0,0.16403,0.30683,0.8359700000000001,0.11199,3.4872,5.8513,83.834,4.3538,4.4542,0
2182,0.075972,0.064006,0.82829,13.941,386.9,0,0.093813,14.624,0.72882,0.93599,0.093896,1.4657,0.18733,0.093813,171.12,2.133,15.624,0.093813,0.12872,63.576,1.3873,0.088722,0.10424000000000001,0.25588,0.90033,1.8543,1063.2,7.6908,3.1468,-0.37142,0.12872,33.602,10.862,10.862,0.033564,0.72882,?,0.93599,0.046053,5.2301,0.016232,0.12174000000000001,279.23,215.65,0.59846,11.958,66.645,0.046009,0.06312899999999999,13.941,0.064006,0.092061,8.6908,8.6908,1161.3,0.046053,0.081167,0.8811899999999999,0,5.7411,1.6926,32.055,11.387,6.7671,0
4280,0.023703,0.29206,0.063109,1.2399,-12.947,0.076469,0.029172,2.1593,1.0164,0.63064,0.029172,0.1109,0.032125,0.029172,1094.2,0.33357,3.424,0.029172,0.009618999999999999,19.714000000000002,1.0064,0.030507,0.007816,0.097773,0.63064,0.31484,0.10225,0.093657,5.0232,0.063083,0.009618999999999999,32.18,11.343,0.10446,0.030507,3.0665,5.5976,0.65965,0.01006,0.39887,0.097228,0.01006,26.628,6.9139,0.14471,0.61724,20.037,-0.037742,-0.012445999999999999,1.1168,0.26305,0.088164,0.93589,0.97894,6657.2,0.016125,0.037585,0.98388,0.045996,18.515,52.792,31.660999999999998,11.528,4.5005,0
1777,0,0,0.44915,?,6792.3,0,0,?,1.8258,0.54961,0,?,0.0,0,?,?,?,0,0.0,159.21,1.2141,0.093999,0.0,0,0.54961,?,7.3579,1.7187,4.2576,-1.7666,0.0,0,?,?,0.093999,1.9864,?,0.54961,0.40299999999999997,?,0,0.40299999999999997,3286.3,3127.1,0,?,290.68,0.093999,0.40299999999999997,?,0,0,2.1031,2.1031,8128.1,0.45228999999999997,0,0.54771,0,2.2926,0.11672,0.0,?,0.89252,0
4964,0.092791,1.1054,-0.5403,0.40761,-164.26,-0.36692,0.092791,-0.095371,1.6677,-0.10543,0.095561,0.10174,0.058908,0.092791,4107.1,0.08887,0.90463,0.092791,0.055639999999999995,14.937000000000001,0.74212,0,0.055639999999999995,-0.11598,-0.27412,0.08887,0,-0.86003,2.4719,0.65561,0.11127999999999999,247.13,1.4769,1.2186,0.000749,1.6677,1.624,0.081474,0.000449,0.017198,6.7623,0.0,77.934,62.997,1.3596,0.33278,18.493,-0.005449,-0.0032670000000000004,0.33631,0.91206,0.67707,-0.16781,0.12969,-160.14,0.19226,-0.88015,0.81157,-1.7728,24.436,5.794,199.62,1.8285,2.6546,0
4318,0.086914,0.10214,0.29955,4.3772,95.877,0.19734,0.1177,8.746,1.1008,0.89334,0.1177,1.3269,0.14611,0.1177,281.31,1.2975,9.7902,0.1177,0.12976,2.7016,1.219,0.096655,0.095824,0.29991,0.89334,0.99613,1.173,0.48967,4.7254,-0.10166,0.12976,39.292,9.2895,0.94627,0.096655,0.97907,28.38,0.90678,0.10655999999999999,3.0631,0.030121,0.10655999999999999,46.905,44.203,12.946,4.3015,2.9739,0.081822,0.09021,3.8011,0.088699,0.10765,1.4603,1.4823,15919.0,0.09156,0.097292,0.9084399999999999,0.015049,135.1,8.2573,35.694,10.226,1.4827,0
5398,0.02122,0.63054,0.022621,1.0524,-32.187,-0.22625,0.02122,0.58595,1.2051,0.36946,0.028751,0.049117,0.042439,0.02122,4500.2,0.081108,1.586,0.02122,0.017608000000000002,30.281,1.4382,0,0.017608000000000002,-0.01163,-0.20503,0.081108,0,0.04148,5.1952,0.52,0.035217,145.93,2.5012,1.7137,0.011832,1.2051,8.1493,0.41298,0.009819,0.047412,0.70242,0.0,131.5,101.22,0.21225,0.82095,33.771,-0.029922,-0.02483,0.72104,0.43202,0.39981,0.67747,0.75727,3545.8,0.10332999999999999,0.057433,0.90601,0.11779,12.054,3.606,130.85,2.7894,2.2097,0
2336,0.041033,0.38938,0.32954,1.8566,-38.993,0.080978,0.043826,1.5131,1.0272,0.58918,0.043826,0.11392,0.073337,0.043826,1290.7,0.28278,2.5682,0.043826,0.029189,116.4,1.1863,0.050389,0.027329000000000003,0.10338,0.58918,0.27561,0.34472,1.1532,4.5224,0.24831,0.029189,96.063,3.7996,0.12941,0.050389,1.5233,50.278,0.59386,0.03356,0.047862,0.10972,0.03356,169.15,52.751000000000005,0.085693,0.61192,119.57,-0.015897,-0.010588,1.8343,0.3847,0.26319,2.0618,2.0782,10973.0,0.026470999999999998,0.069644,0.9735299999999999,0.007947,3.1356,6.9193,93.52,3.9029,5.2542,0
4259,0.085953,0.077757,0.58779,8.5594,57.822,0.26825,0.10688,11.21,1.0779,0.87168,0.10688,1.3745,0.10472999999999999,0.10688,205.02,1.7803,12.861,0.10688,0.080859,108.41,0.90154,0.089913,0.06502999999999999,0.33299,0.87168,1.5112,0.73323,1.7575,5.2915,-0.07724099999999999,0.080859,23.144,15.771,1.1563,0.089913,1.3437,?,0.87168,0.068026,2.3557,0.021046,0.068026,133.21,24.796999999999997,0.068026,3.5106,116.85,0.058357,0.044150999999999996,8.5594,0.077757,0.063409,2.6063,2.6063,115020.0,0.072245,0.098606,0.92775,0,3.3668,14.719,21.471999999999998,16.999,3.952,0
3460,0.013571,0.71849,0.040289,1.0587,-29.083,0,0.017212,0.3918,3.4597,0.28151,0.030497,0.025088,0.015558,0.017212,4872.3,0.074914,1.3918,0.017212,0.004975,31.180999999999997,1.0454,0.030011,0.003922999999999999,0.061403,0.17824,0.069846,2.259,0.14723,3.8312,0.20129,0.008768000000000001,72.592,5.0281,4.8011,0.010119,3.4597,?,0.28151,0.002925,0.062017,0.35948,0.008675,72.141,40.96,0.045917,0.62792,31.273,-0.006602,-0.0019079999999999998,1.0109,0.68606,0.19888,1.0287,1.0287,273.12,0.002925,0.048209,0.9950700000000001,0,11.706,8.9111,72.38,5.0429,12.643,0
4099,0.23002,0.35947,0.6502,8.9212,151.93,0,0.28538,1.7819,1.5424,0.64053,0.33259,3.4767,0.20709,0.28538,410.76,0.8886,2.7819,0.28538,0.18502000000000002,37.113,1.2364,0.29798,0.14912999999999998,0.64495,0.62868,0.73458,6.3118,2.4288,3.6251,0.048247000000000005,0.21563000000000002,24.989,14.606,3.3353,0.34348,1.5424,2.0746,0.91791,0.22269,3.494,0.036089,0.19319,105.42,68.308,1.4666,7.0105,47.745,0.26394,0.17112,2.0371,0.082084,0.068464,2.3926,3.4287,2742.6,0.22269,0.3591,0.8193,0.43305,9.8349,5.3435,19.425,18.791,5.7615,0
1847,-0.045268,0.97437,0.35421,2.635,85.438,0.003439,-0.060856,-0.007206,1.0579,-0.007022,-0.060856,-0.2809,0.008265999999999999,-0.060856,40954,0.008913,1.0263,-0.060856,-0.057925,32.619,0.98868,0.065148,-0.043087,0.015112,-0.007022,0.024911,0.65602,0.82538,4.9411,0.90345,-0.057925,79.626,4.5839,0.066862,0.065148,1.0604,0.62946,0.75071,0.06201,0.30615,0.23784,0.06201,175.28,142.66,-0.48213,2.2016,34.509,-0.004392,-0.004181,0.58587,0.21665,0.21815,-0.016362,1.7493,30927.0,0.054755,6.447,0.94524,-107.92,11.19,2.5585,75.266,4.8495,2.4482,0
3662,0.070596,0.2813,0.19634,1.7757,-4.3478,0,0.087777,2.5549,1.1758,0.7187,0.09519,0.34677,0.11729,0.087777,744.51,0.49026,3.5549,0.087777,0.074651,4.07,0.32641,0.085458,0.060039,0.64648,0.6389,0.42918,11.528,0.35665,3.9431,0.13257,0.076934,84.725,4.308,3.8765,0.085364,1.1758,19.209,0.74141,0.072599,1.269,0.069155,0.07267799999999999,39.81,35.74,5.3844,1.7239,4.3886,0.035324,0.030042000000000003,1.5978,0.25313,0.23212,1.3055,1.3467,1722.4,0.072599,0.098228,0.9261799999999999,0.031608,89.681,10.213,78.574,4.6453,2.1358,0
3988,0.088955,0.52079,0.25,1.6057,57.151,0,0.1083,0.92017,1.3105,0.47921,0.13407,0.26237,0.1508,0.1083,961.83,0.37948,1.9202,0.1083,0.082638,14.308,1.0784,0.11568,0.067879,0.3293,0.33419,0.34234,4.4885,0.74134,4.3047,0.27589,0.096745,123.92,2.9454,2.3345,0.094738,1.3105,5.8842,0.58312,0.072292,0.43376,0.084674,0.088275,134.73,120.42,1.7316,1.4812,15.423,0.026351,0.020107,1.2726,0.41276,0.33951,1.421,1.7291,5042.2,0.072292,0.18563,0.92012,0.21682,25.51,3.0311,114.96,3.1749,3.886,0
3215,0.058089,0.51405,0.049184,1.1148,-48.044,0.15932,0.056335,0.864,1.0469,0.44413,0.056335,0.13151,0.062326,0.056335,1683.8,0.21677,1.9453,0.056335,0.031508999999999995,54.684,0.98807,0.072575,0.032491,0.16209,0.44413,0.22019,0.42495,0.094143,4.5743,0.28276999999999997,0.031508999999999995,91.553,3.9868,0.14118,0.072575,1.8102,2.4478,0.52981,0.040593000000000004,0.024262,0.13237,0.040593000000000004,95.374,40.69,0.21687,0.48953,57.246,0.017477,0.009776,0.92902,0.42838,0.25083,0.85012,1.0141,1845.7,0.044768,0.13079,0.9552299999999999,0.19289,6.6748,8.9703,87.454,4.1736,3.4222,0
649,0.18105,0.15977,0.33418,3.0916,76.994,0.46516,0.22754,5.1102,1.2184,0.81649,0.22754,1.4241,0.20317000000000002,0.22754,218.48,1.6707,6.2588,0.22754,0.17319,28.319000000000003,1.3333,0.22385,0.1378,0.5584,0.81649,1.3797,2.0759,0.66037,5.5871,-0.014383000000000002,0.17319,54.081,6.7491,1.401,0.22385,1.3343,?,0.81649,0.17038,1.1811,0.019955,0.17038,84.8,56.481,1.7761,2.4536,34.504,0.18446,0.1404,3.0916,0.15977,0.14817,1.6135,1.6135,129160.0,0.17924,0.22174,0.82076,0,12.889,6.4624,44.388000000000005,8.223,2.5963,0
1865,0.079491,0.30357,0.28912,1.9524,7.0989,0.23109,0.099895,2.1256,1.0771,0.64527,0.099895,0.32907,0.096959,0.099895,847,0.43093,3.2942,0.099895,0.07404,52.864,1.0626,0.10787,0.058917,0.28806,0.64527,0.36372,0.86113,0.70982,5.588,0.21522,0.07404,88.458,4.1263,0.35532,0.10787,1.4031,?,0.64527,0.079947,0.27279,0.071911,0.079947,137.94,85.073,0.40679,1.3087,56.94,0.076943,0.057027999999999995,1.9524,0.30357,0.24235,1.5842,1.5842,111970.0,0.07159700000000001,0.12319,0.9284,0,6.9046,4.2904,82.124,4.4445,3.3125,0
260,0.090102,0.86737,-0.29919,0.65506,-107.72,0.28813,0.11171,0.092985,1.0573,0.080652,0.11171,0.1288,0.086425,0.11171,2361.8,0.15454,1.1529,0.11171,0.072029,31.113000000000003,1.2803,0.11139,0.05809400000000001,0.31115,0.080652,0.12962,0.75936,-0.69286,4.4988,0.54373,0.072029,215.82,1.6913,0.12843,0.11139,1.5829,?,0.080652,0.071822,0.028754,0.21325,0.071822,127.84,96.73100000000001,0.68152,0.50264,32.895,0.089065,0.057425,0.65506,0.86737,0.59127,0.18677,0.18677,-9435.8,0.054178,1.1172,0.9458200000000001,0,11.731,3.7733,204.12,1.7881,3.5918,0
3523,0.006473,0.68704,-0.21972,0.6105,-131.01,0,0.006473,0.45552,1.2122,0.31296,0.006579,0.011475,0.05755,0.006473,3594.7,0.10154,1.4555,0.006473,0.00534,21.295,1.0941,0,0.00534,0.017083,0.2421,0.10154,0,-0.33515,3.8487,0.56398,0.011151000000000001,222.03,1.644,1.3498,0.012346,1.2122,11.106,0.3376,0.010185,0.048587,0.36186,0.0,95.447,74.152,0.091528,0.48513,27.835,-0.063288,-0.05221,0.50128,0.56412,0.60829,0.47736,0.51495,-1550.8,0.23495,0.020684,0.76447,0.078737,17.14,4.9223,169.86,2.1488,1.849,0
673,0.12294,0.38146,0.5953,2.5606,178.2,0,0.13649,1.6215,1.1838,0.61854,0.72357,0.35781,0.12053,0.13649,975.8,0.37405,2.6215,0.13649,0.11529,0.0,1.9983,0.045945,0.10385,0.071433,0.38612,0.33853,0.078261,25.613,2.3327,-0.031032,0.11529,122.36,2.983,2.983,0.045945,1.1838,?,0.61854,0.038811,1.1884,0.24386,0.038811,161.39,161.39,?,2.5606,0,0.039749,0.033576999999999996,2.5606,0.38146,0.33523,26.613,26.613,128.06,0.038811,0.19875,0.92668,0,?,2.2616,117.61,3.1034,50.934,0
5428,0.16888,0.32089,0.50505,3.0749,107.18,0,0.20897,2.1163,1.4661,0.67911,0.22428,0.85854,0.15129,0.20897,528.08,0.69119,3.1163,0.20897,0.14254,25.487,1.3147,0.21739,0.11519000000000001,0.51569,0.66844,0.56624,14.201,2.0079,3.9717,0.023131,0.14628,71.108,5.1396,3.8985,0.21664,1.4753,8.3385,0.75659,0.14777,1.3189,0.046464,0.14828,106.42,80.929,1.6497,2.6544,29.868,0.20457,0.13954,2.3325,0.24341,0.19457,2.6998,3.0079,4732.3,0.14777,0.24868,0.85835,0.11409,14.321,4.5101,60.6,6.0231,5.8284,0
2897,0.2471,0.21617,0.3392,3.0337,-9.7182,0,0.2471,3.626,0.85278,0.78383,0.25565,1.4815,0.32239,0.2471,286.99,1.2718,4.626,0.2471,0.28976,150.53,0.70919,0.24671,0.28976,0.52951,0.2471,1.2718,28.864,0.68664,3.6121,0.24659,0.29978,99.722,3.6602,2.8241,0.24229,0.85278,3.1249,0.83321,0.28411,0.054654,0.026247,0.2893,212.67,62.138999999999996,0.70259,0.92508,210.27,0.21888,0.25666,2.3407,0.16679,0.27321,1.5867,1.6866,1388.4,0.28411,0.31525,0.7151,0.062995,2.4248,5.8739,71.389,5.1128,1.7263,0
867,-0.00909,0.83637,0.0134,1.0171,-367.55,0,-0.010012,0.19565,0.74639,0.16363,0.019715,-0.01275,0.022569,-0.010012,18122,0.020141,1.1956,-0.010012,-0.013413999999999999,11.261,0.93595,0.019603,-0.012179,0.1084,0.15178,0.021243,0.65944,0.066562,4.8707,1.1051,-0.000908,385.97,0.94567,0.88791,0.003775,0.74639,18.066,0.20657,0.005057,0.93297,0.60005,0.026264,32.295,21.033,-0.39473,0.98774,11.319,-0.007254,-0.009719,0.95494,0.78528,1.0574,0.81281,1.0261,994.9,0.005057,-0.055552,1.0131,0.26238,32.411,17.354,384.02,0.95048,3.7075,0
4561,0.16966,0.27473,0.53574,2.95,18.726,0.5556,0.16966,2.6399,2.1677,0.72527,0.17533,0.61756,0.10492,0.16966,440.89,0.82788,3.6399,0.16966,0.07826799999999999,72.346,0.86251,0.17529,0.07826799999999999,0.64606,0.72527,0.82788,30.938,2.8267,3.344,0.10312,0.07929800000000001,49.584,7.3612,7.3612,0.14536,2.1677,?,0.72527,0.06705499999999999,0.20051,0.039291,0.080864,127.19,54.845,0.39488,1.3861,77.546,0.11751,0.054208000000000006,2.95,0.27473,0.13585,3.8267,3.8267,1182.9,0.06705499999999999,0.23393,0.92327,0,5.0452,6.6551,46.25899999999999,7.8903,11.437,0
3645,0.068743,0.29897,0.15823,1.6431,21.741,0.15867,0.09242,2.0337,1.1017,0.60801,0.09242,0.37566,0.15574000000000002,0.09242,689.23,0.52958,3.3448,0.09242,0.090911,37.791,1.0953,0.092158,0.06762,0.21992,0.60801,0.45038,0.99873,0.26559,5.0031,0.24563000000000001,0.090911,97.315,3.7507,0.30825,0.092158,1.0268,5.6469,0.66096,0.090653,0.20522,0.062184,0.090653,127.01,89.223,0.65309,1.2153,41.635,0.02625,0.025822,1.3521,0.24602,0.26662,1.0206,1.1095,15938.0,0.092316,0.11306,0.9076799999999999,0.087083,9.6583,4.0909,88.33200000000001,4.1322,1.7064,0
1489,0.13141,0.57572,0.17417,1.306,-62.677,0.34196,0.16946,0.73,1.1466,0.42027,0.16946,0.29774,0.11524000000000001,0.16946,1049.6,0.34775,1.737,0.16946,0.09754700000000001,82.59899999999999,1.1497,0.20509,0.075647,0.43864,0.42027,0.28166,1.3537,0.67859,4.6617,0.2832,0.09754700000000001,137.12,2.6619,0.35624,0.20509,1.7493,53.365,0.42683,0.11805999999999998,0.21649,0.080258,0.11805999999999998,130.29,47.692,0.33428,0.61531,94.711,0.17435,0.10036,1.2911,0.56915,0.37567,1.6374,1.663,7991.8,0.12789,0.31269,0.87211,0.015615,4.4189,7.6533,119.58,3.0522,6.7682,0
2951,0.028427,0.74015,0.36561,2.2696,44.849,0,0.028427,0.35108,1.57,0.25985,0.033613,0.09871,0.039214,0.028427,4387.9,0.083183,1.3511,0.028427,0.018106,38.808,1.2121,0.03356,0.018106,-0.20035,0.092104,0.083183,6.4708,1.0554,3.6209,0.45965,0.02023,67.149,5.4357,2.115,0.004661,1.57,1.0763,0.71202,0.0029690000000000003,0.091227,0.36988,0.021375,145.84,107.03,0.17029,1.6899,38.924,0.000419,0.000267,0.88306,0.28798,0.18397,0.75014,2.0554,1527.4,0.0029690000000000003,0.10939,0.9822700000000001,1.7401,9.4053,3.4102,66.949,5.4519,4.5323,0
